name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
George Shepherd,MID,Coventry City,0.0,0,0,0,0,0,0.0,0,189,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,15,0,0,0,0,0,3,0,27151,0,0,0,1,0.0,0,-2042,1697,3739,45,False,0
Rio Ngumoha,MID,Liverpool,0.8,0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,12,0,0,0,0,0,3,0,77015,0,0,2,0,0.0,0,-31936,3473,35409,59,False,0
Rio Cardines,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,220,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,10,0,0,0,0,0,3,0,151,0,0,3,2,0.0,0,-39,0,39,45,False,0
Bryan Mbeumo,MID,Man Utd,4.6,0,1,29,0,4,13.7,8,427,0.03,0.08,0.05,1.01,30,2,1,7.2,39.8,2026-09-06T13:00:00Z,90,False,9,0,0,0,4,0,3,0,2705759,1,0,2,2,18.0,8,-752284,92628,844912,80,False,0
Diogo Dalot Teixeira,DEF,Man Utd,1.2,0,0,8,0,2,22.7,4,417,0.01,0.02,0.01,0.92,30,1,0,3.4,4.8,2026-09-06T13:00:00Z,83,False,9,0,0,0,3,0,3,0,219064,1,2,2,2,6.0,1,-29674,9011,38685,50,False,1
Rico Henry,DEF,Brentford,0.2,0,0,0,0,0,0.0,0,89,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,20,0,0,0,0,0,3,0,22909,0,0,1,1,0.0,0,-1641,561,2202,45,True,0
Granit Xhaka,MID,Sunderland,3.8,0,0,12,0,4,20.5,15,544,0.12,0.18,0.06,1.21,22,1,0,3.9,15.2,2026-09-05T14:00:00Z,90,False,4,0,0,0,9,0,3,0,475519,1,2,1,1,3.0,3,-1951,45125,47076,55,False,1
Dilane Bakwa,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,485,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,19,0,0,0,0,0,3,0,761,0,0,0,0,0.0,0,-532,0,532,55,True,0
Michael Keane,DEF,Everton,0.0,0,0,0,0,0,0.0,0,231,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,16,0,0,0,0,0,3,0,105416,0,0,2,2,0.0,0,-30710,2294,33004,49,True,0
Brooke Norton-Cuffy,DEF,Hull City,0.3,0,0,3,0,1,0.3,1,638,0.00,0.00,0.00,0.12,25,0,0,0.5,2.2,2026-09-05T16:30:00Z,26,False,2,0,0,0,2,0,3,0,17629,0,0,0,0,2.0,1,5681,6454,773,40,True,0
Dário Luís Essugo,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,163,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2026-09-06T15:30:00Z,0,False,1,0,0,0,0,0,3,0,16417,0,0,1,2,0.0,0,-3147,1446,4593,45,False,0
Marcelino Núñez,MID,Ipswich Town,1.2,0,0,0,0,0,0.0,0,309,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,13914,0,0,2,0,0.0,0,-879,1106,1985,50,True,0
Floyd Samba,MID,Man City,0.0,0,0,0,0,0,0.0,0,653,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,0,0,0,0,1,0.0,0,0,0,0,45,True,0
Johan Manzambi,MID,Aston Villa,2.8,0,0,0,0,0,0.0,0,53,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,11,0,0,0,0,0,3,0,14230,0,0,0,0,0.0,0,-4708,341,5049,59,False,0
John McGinn,MID,Aston Villa,3.4,0,0,6,1,1,5.6,5,45,0.03,0.71,0.68,0.57,25,0,0,1.1,1.4,2026-09-05T16:30:00Z,90,False,11,0,0,0,2,0,3,0,252885,1,2,0,0,4.0,3,-27591,16891,44482,54,False,0
Harvey Barnes,MID,Newcastle,5.6,1,2,37,0,2,2.8,6,453,0.03,0.14,0.11,1.37,27,2,1,5.9,33.0,2026-09-05T11:30:00Z,90,False,3,0,0,0,4,0,3,0,122479,1,0,2,2,23.0,12,2446,25187,22741,60,True,0
Kayne van Oevelen,GK,Ipswich Town,0.0,0,0,0,0,0,0.0,0,554,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,2365,0,0,2,0,0.0,0,-698,0,698,45,True,0
Cole Palmer,MID,Chelsea,5.6,0,0,11,0,0,15.8,3,154,0.04,0.15,0.11,2.05,29,2,0,5.5,7.0,2026-09-06T15:30:00Z,90,False,1,0,0,0,3,0,3,0,1912956,1,0,1,2,32.0,1,195102,387902,192800,96,False,1
Braiden Graham,MID,Everton,0.0,0,0,0,0,0,0.0,0,654,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,16,0,0,0,0,0,3,0,0,0,0,2,2,0.0,0,0,0,0,45,True,0
Nico O'Reilly,DEF,Man City,1.0,0,0,0,0,0,0.0,0,387,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,1933486,0,0,0,1,0.0,0,-193787,97243,291030,65,True,0
Aurèle Amenda,DEF,Coventry City,0.2,0,0,4,0,2,1.3,3,182,0.34,0.34,0.00,2.12,26,1,0,1.2,4.4,2026-09-05T14:00:00Z,90,False,15,0,0,0,6,0,3,0,81029,1,1,0,1,6.0,2,-4953,3124,8077,40,False,0
Ben Wilson,GK,Coventry City,0.0,0,0,0,0,0,0.0,0,172,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,15,0,0,0,0,0,3,0,41782,0,0,0,1,0.0,0,-3942,265,4207,45,False,0
Anis Mehmeti,MID,Ipswich Town,0.0,0,0,0,0,0,0.0,0,324,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,4120,0,0,2,0,0.0,0,-648,109,757,49,True,0
Sebastiaan Bornauw,DEF,Leeds,0.0,0,0,0,0,0,0.0,0,333,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,5,0,0,0,0,0,3,0,276,0,0,1,1,0.0,0,-63,0,63,45,False,0
Josh Eccles,MID,Coventry City,0.0,0,0,0,0,0,0.0,0,187,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,15,0,0,0,0,0,3,0,1547,0,0,0,1,0.0,0,30,434,404,49,False,0
Marcos Senesi Barón,DEF,Spurs,0.6,0,0,0,0,0,0.0,0,498,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,18,0,0,0,0,0,3,0,558130,0,0,0,0,0.0,0,-185202,5382,190584,59,False,0
Estêvão Almeida de Oliveira Gonçalves,MID,Chelsea,0.8,0,0,5,0,0,0.4,0,157,0.00,0.04,0.04,0.00,29,0,0,2.1,3.2,2026-09-06T15:30:00Z,9,False,1,0,0,0,0,0,3,0,84845,0,0,1,2,17.0,1,-31266,3486,34752,64,False,0
Cody Drameh,DEF,Hull City,0.0,0,0,0,0,0,0.0,0,281,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,2,0,0,0,0,0,3,0,6824,0,0,0,0,0.0,0,-663,1010,1673,40,True,0
Antoni Milambo,MID,Brentford,0.0,0,0,0,0,0,0.0,0,99,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,20,0,0,0,0,0,3,0,190,0,0,1,1,0.0,0,-8,34,42,50,True,0
Hayden Hackney,MID,Everton,2.0,1,0,14,0,0,25.5,1,247,0.09,0.13,0.04,0.29,30,1,0,5.6,20.6,2026-09-06T13:00:00Z,15,False,16,0,0,0,0,0,3,0,21598,0,1,2,2,10.0,4,-3215,499,3714,55,True,0
Zadok Yohanna,MID,Brighton,0.0,0,0,0,0,0,0.0,0,135,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,6108,0,0,1,1,0.0,0,-1062,517,1579,50,True,0
Jonah Kusi-Asare,FWD,Fulham,0.0,0,0,0,0,0,0.0,0,272,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,8,0,0,0,0,0,3,0,689011,0,0,3,2,0.0,0,-11359,60586,71945,45,True,0
Kosta Nedeljkovic,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,39,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,11,0,0,0,0,0,3,0,17687,0,0,0,0,0.0,0,-3988,0,3988,40,False,0
Mikkel Damsgaard,MID,Brentford,3.2,1,3,30,0,1,28.5,4,96,0.21,0.21,0.00,1.63,22,1,0,4.5,10.0,2026-09-05T14:00:00Z,85,False,20,0,0,0,3,0,3,0,49863,1,0,1,1,6.0,8,-3734,3933,7667,55,True,0
Chuba Akpom,FWD,Ipswich Town,1.4,0,0,0,0,0,0.0,0,320,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,114005,0,0,2,0,0.0,0,45434,62654,17220,50,True,0
Luke O'Nien,DEF,Sunderland,0.2,0,0,0,0,0,0.0,0,539,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,4,0,0,0,0,0,3,0,310001,0,0,1,1,0.0,0,-27829,5301,33130,40,False,0
Pascal Struijk,DEF,Brighton,1.4,0,0,3,0,0,0.1,0,328,0.00,0.00,0.00,0.00,23,0,0,0.0,0.2,2026-09-05T14:00:00Z,1,False,13,0,0,0,0,0,3,0,21218,0,0,1,1,0.0,1,-2128,1548,3676,50,True,0
Lewis Miley,MID,Newcastle,2.4,0,0,11,0,1,1.1,4,459,0.02,0.02,0.00,1.33,27,2,0,0.6,3.2,2026-09-05T11:30:00Z,62,False,3,0,0,0,3,0,3,0,8538,1,0,2,2,2.0,2,629,2211,1582,55,True,0
Marco Bizot,GK,Aston Villa,0.0,0,0,0,0,0,0.0,0,29,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,11,0,0,0,0,0,3,0,14920,0,0,0,0,0.0,0,-69,2306,2375,45,False,0
Benjamin Lecomte,GK,Fulham,0.0,0,0,0,0,0,0.0,0,251,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,8,0,0,0,0,0,3,0,123475,0,0,3,2,0.0,0,1599,9450,7851,40,True,0
Mateo Kovačić,MID,Man City,0.4,0,0,0,0,0,0.0,0,406,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,8577,0,0,0,1,0.0,0,-1500,647,2147,55,True,0
Christian Nørgaard,MID,Everton,0.0,0,0,0,0,0,0.0,0,21,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,16,0,0,0,0,0,3,0,6444,0,0,2,2,0.0,0,-1962,209,2171,49,True,0
Harrison Reed,MID,Fulham,0.0,0,0,0,0,0,0.0,0,270,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,8,0,0,0,0,0,3,0,132811,0,0,3,2,0.0,0,-11001,8075,19076,45,True,0
Xavi Simons,MID,Spurs,0.0,0,0,0,0,0,0.0,0,513,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,18,0,0,0,0,0,3,0,1296,0,0,0,0,0.0,0,-291,78,369,60,False,0
Hugo Larsson,MID,Fulham,0.7,0,0,3,0,0,1.3,1,635,0.22,0.35,0.13,0.00,24,0,0,1.4,3.6,2026-09-05T14:00:00Z,11,False,8,0,0,0,0,0,3,0,322,0,1,3,2,9.0,1,261,288,27,50,True,0
Matt Grimes,MID,Coventry City,1.6,0,0,8,0,3,2.3,8,184,0.00,0.04,0.04,2.12,26,1,0,2.2,18.6,2026-09-05T14:00:00Z,90,False,15,0,0,0,0,0,3,0,16127,1,5,0,1,1.0,2,-3443,481,3924,50,False,0
Jack Fletcher,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,434,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,9,0,0,0,0,0,3,0,1121,0,0,2,2,0.0,0,-102,84,186,50,False,0
Malick Fofana,MID,Sunderland,0.7,0,0,3,0,0,0.5,0,646,0.00,0.00,0.00,0.39,22,0,0,0.1,0.0,2026-09-05T14:00:00Z,16,False,4,0,0,0,0,0,3,0,2246,0,0,1,1,0.0,1,1832,2071,239,55,False,0
Alejandro Garnacho Ferreyra,MID,Aston Villa,0.6,0,0,4,0,0,1.6,0,160,0.00,0.00,0.00,0.35,25,0,0,0.3,1.0,2026-09-05T16:30:00Z,15,False,11,0,0,0,0,0,3,0,46064,0,0,0,0,0.0,1,-9524,2557,12081,59,False,0
Claudio Echeverri,MID,Man City,0.0,0,0,0,0,0,0.0,0,407,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,1429,0,0,0,1,0.0,0,-349,157,506,49,True,0
Habib Diarra,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,543,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,4,0,0,0,0,0,3,0,4664,0,0,1,1,0.0,0,-2142,164,2306,55,False,0
Trai Hume,DEF,Sunderland,1.8,0,0,8,0,0,0.1,2,534,0.00,0.00,0.00,0.45,22,0,0,0.4,3.8,2026-09-05T14:00:00Z,26,False,4,0,0,0,2,0,3,0,528010,0,2,1,1,0.0,1,-68992,17561,86553,45,False,0
Ibrahim Osman,MID,Brighton,0.6,0,0,0,0,0,0.0,0,600,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,1841,0,0,1,1,0.0,0,30,312,282,50,True,0
João Victor de Souza Menezes,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,511,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,18,0,0,0,0,0,3,0,25220,0,0,0,0,0.0,0,-4780,1362,6142,40,False,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0,0.0,0,111,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,459848,0,0,1,1,0.0,0,27834,62093,34259,40,True,0
Semi Ajayi,DEF,Hull City,5.4,0,0,17,1,5,0.7,6,279,0.00,0.00,0.00,1.93,25,0,0,1.2,11.0,2026-09-05T16:30:00Z,90,False,2,0,0,0,1,0,3,0,1055220,1,1,0,0,0.0,5,562671,631920,69249,41,True,1
Phil Foden,MID,Man City,0.0,0,0,3,0,0,14.8,1,398,0.01,0.63,0.62,0.50,26,0,0,2.6,4.4,2026-09-05T14:00:00Z,24,False,7,0,0,0,1,0,3,0,687362,0,0,0,1,7.0,1,187857,262736,74879,70,True,0
Liam Kitching,DEF,Coventry City,0.0,0,0,0,0,0,0.0,0,174,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,15,0,0,0,0,0,3,0,53997,0,0,0,1,0.0,0,-9976,461,10437,40,False,0
Jake Bidwell,DEF,Coventry City,0.0,0,0,0,0,0,0.0,0,178,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,15,0,0,0,0,0,3,0,8763,0,0,0,1,0.0,0,-315,663,978,40,False,0
Christantus Uche,FWD,Crystal Palace,0.0,0,0,0,0,0,0.0,0,225,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,10,0,0,0,0,0,3,0,0,0,0,3,2,0.0,0,0,0,0,50,False,0
Brandon Thomas-Asante,FWD,Coventry City,1.0,0,0,6,0,1,0.3,3,194,0.00,0.00,0.00,0.95,26,0,0,0.5,2.2,2026-09-05T14:00:00Z,19,False,15,0,0,0,2,0,3,0,84492,0,0,0,1,2.0,1,-1110,16389,17499,50,False,0
Jenson Seelt,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,537,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,4,0,0,0,0,0,3,0,701,0,0,1,1,0.0,0,-357,3,360,45,False,0
Ferdi Kadıoğlu,DEF,Brighton,2.6,0,0,8,0,4,12.5,5,113,0.01,0.07,0.06,2.40,23,1,0,4.4,12.6,2026-09-05T14:00:00Z,77,False,13,0,0,0,2,0,3,0,203285,1,1,1,1,19.0,2,-19909,12724,32633,44,True,0
Amine Adli,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,77,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,17,0,0,0,0,0,3,0,1803,0,0,2,2,0.0,0,-491,136,627,49,False,0
Lewis Dunk,DEF,Brighton,4.4,0,1,20,0,12,1.9,12,116,0.01,0.01,0.00,2.49,23,1,0,3.7,30.8,2026-09-05T14:00:00Z,90,False,13,0,0,0,5,0,3,0,133493,1,0,1,1,4.0,5,6568,20326,13758,45,True,0
James Garner,MID,Everton,2.2,0,0,19,0,2,31.1,8,239,0.08,0.08,0.00,0.40,30,1,0,4.1,9.6,2026-09-06T13:00:00Z,76,False,16,0,0,0,5,0,3,0,14095,1,1,2,2,0.0,2,-336,2988,3324,60,True,0
Joel Latibeaudiere,DEF,Coventry City,0.0,0,0,0,0,0,0.0,0,179,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,15,0,0,0,0,0,3,0,4150,0,0,0,1,0.0,0,-161,319,480,40,False,0
Joe Willock,MID,Newcastle,4.4,0,0,6,0,1,2.2,3,460,0.01,0.37,0.36,1.33,27,2,0,1.9,6.0,2026-09-05T11:30:00Z,62,False,3,0,0,0,1,0,3,0,45043,1,1,2,2,11.0,2,14485,22227,7742,50,True,0
Tyrick Mitchell,DEF,Crystal Palace,3.4,0,2,31,0,4,10.7,6,204,0.01,0.67,0.66,2.57,24,2,2,13.6,78.0,2026-09-05T14:00:00Z,73,False,10,0,0,0,2,0,3,0,476563,1,2,3,2,47.0,15,-68532,9051,77583,45,False,0
Bobby Thomas,DEF,Coventry City,3.0,0,0,19,0,11,20.8,12,173,0.17,0.39,0.22,2.12,26,1,0,6.5,20.6,2026-09-05T14:00:00Z,90,False,15,0,0,0,3,0,3,0,883716,1,1,0,1,24.0,4,44441,114108,69667,40,False,0
Justin Kluivert,MID,Bournemouth,3.0,0,0,6,0,0,2.0,4,70,0.01,0.07,0.06,0.48,27,1,0,0.2,0.0,2026-09-05T11:30:00Z,75,False,17,0,0,0,3,0,3,0,113173,1,1,2,2,3.0,1,-12692,10830,23522,60,False,1
Lucas Digne,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,30,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,11,0,0,0,0,0,3,0,6725,0,0,0,0,0.0,0,-2071,0,2071,45,False,0
Luka Lynch,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,607,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,11,0,0,0,0,0,3,0,12683,0,0,0,0,0.0,0,1177,3500,2323,45,False,0
Jacob Greaves,DEF,Ipswich Town,0.6,0,0,6,0,6,12.3,7,306,0.04,0.04,0.00,0.69,21,2,0,3.1,15.0,2026-09-04T19:00:00Z,90,False,14,0,0,0,3,0,3,0,134162,1,1,2,0,4.0,1,-8595,2678,11273,40,True,0
Jack Hinshelwood,MID,Brighton,0.0,0,0,0,0,0,0.0,0,123,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,129183,0,0,1,1,0.0,0,-92072,6623,98695,60,True,0
César Palacios,MID,Fulham,2.2,0,1,27,0,0,13.7,0,570,0.02,0.82,0.80,1.14,24,2,1,9.9,33.8,2026-09-05T14:00:00Z,60,False,8,0,0,0,0,0,3,0,18435,1,0,3,2,51.0,8,-2344,1012,3356,55,True,0
Chemsdine Talbi,MID,Sunderland,0.2,0,0,0,0,0,0.0,0,549,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,4,0,0,0,0,0,3,0,17189,0,0,1,1,0.0,0,-3700,427,4127,54,False,0
Marco Palestra,DEF,Chelsea,0.0,0,0,0,0,0,0.0,0,152,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2026-09-06T15:30:00Z,0,False,1,0,0,0,0,0,3,0,121873,0,0,1,2,0.0,0,-79182,821,80003,54,False,0
Conor Gallagher,MID,Spurs,1.8,0,0,23,1,1,4.4,11,519,0.06,0.06,0.00,0.88,28,0,0,1.7,10.2,2026-09-05T14:00:00Z,83,False,18,0,0,0,6,0,3,0,22380,1,4,0,0,2.0,3,-5563,1024,6587,54,False,0
Nehemiah Oriola,MID,Brighton,0.0,0,0,0,0,0,0.0,0,134,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,29432,0,0,1,1,0.0,0,-147,3612,3759,45,True,0
Callum Olusesi,MID,Spurs,0.0,0,0,0,0,0,0.0,0,524,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,18,0,0,0,0,0,3,0,72776,0,0,0,0,0.0,0,-7853,1613,9466,45,False,0
Sandro Tonali,MID,Spurs,2.8,0,0,22,1,4,8.0,12,455,0.01,0.01,0.00,0.92,28,0,0,3.1,22.8,2026-09-05T14:00:00Z,90,False,18,0,0,0,4,0,3,0,288825,1,4,0,0,0.0,5,-83285,14031,97316,54,False,0
Rico Lewis,DEF,Man City,0.2,0,0,0,0,0,0.0,0,395,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,23634,0,0,0,1,0.0,0,-3581,2152,5733,45,True,0
Ben Chilwell,DEF,Crystal Palace,2.7,0,0,20,0,0,0.7,0,643,0.00,0.15,0.15,0.57,24,0,1,5.1,33.2,2026-09-05T14:00:00Z,16,False,10,0,0,0,0,0,3,0,984,0,0,3,2,17.0,7,679,763,84,45,False,0
Jan Paul van Hecke,DEF,Spurs,4.8,0,2,29,1,3,12.8,4,112,0.01,0.10,0.09,0.92,28,0,0,4.0,16.6,2026-09-05T14:00:00Z,90,False,18,0,0,0,4,0,3,0,733037,1,1,0,0,11.0,8,-198387,21192,219579,49,False,0
Alfie Cresswell,MID,Leeds,0.0,0,0,0,0,0,0.0,0,604,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,5,0,0,0,0,0,3,0,14318,0,0,1,1,0.0,0,3728,5922,2194,45,False,0
Jeremie Frimpong,DEF,Liverpool,0.4,0,0,0,0,0,0.0,0,357,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,12,0,0,0,0,0,3,0,309643,0,0,2,0,0.0,0,-45306,25094,70400,55,False,0
Josh Acheampong,DEF,Chelsea,1.0,0,0,-3,0,1,1.8,1,151,0.01,0.01,0.00,2.05,29,2,0,0.8,2.2,2026-09-06T15:30:00Z,90,False,1,0,0,0,1,0,3,0,38207,1,0,1,2,4.0,1,-1989,4792,6781,45,False,0
Evann Guessand,MID,Crystal Palace,0.4,0,0,0,0,0,0.0,0,42,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,10,0,0,0,0,0,3,0,4367,0,0,3,2,0.0,0,-422,556,978,55,False,0
Jules Ahoka,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,613,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,4,0,0,0,0,0,3,0,27345,0,0,1,1,0.0,0,8884,13182,4298,45,False,0
Pascal Groß,MID,Brighton,9.4,0,0,-1,0,2,16.5,4,124,0.04,0.83,0.79,2.49,23,1,0,3.2,0.0,2026-09-05T14:00:00Z,90,False,13,0,0,0,2,0,3,0,1691790,1,0,1,1,19.0,1,341111,448315,107204,55,True,1
Ryan McAidoo,MID,Man City,0.5,0,0,5,0,0,0.0,4,621,0.00,0.00,0.00,0.02,26,0,0,0.7,5.2,2026-09-05T14:00:00Z,3,False,7,0,0,0,2,0,3,0,9526,0,2,0,1,2.0,1,4752,6678,1926,45,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,0.2,0,0,0,0,0,0.0,0,482,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,19,0,0,0,0,0,3,0,19189,0,0,0,0,0.0,0,-3315,1609,4924,59,True,0
Kasey McAteer,MID,Ipswich Town,0.6,0,0,5,0,0,0.5,1,323,0.00,0.05,0.05,0.00,21,0,0,1.1,3.2,2026-09-04T19:00:00Z,11,False,14,0,0,0,1,0,3,0,133131,0,0,2,0,7.0,1,-4340,11626,15966,45,True,0
Gustavo Hamer,MID,Coventry City,0.6,0,0,1,0,0,0.0,2,584,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,5,False,15,0,0,0,1,0,3,0,11896,0,1,0,1,0.0,1,-2126,153,2279,55,False,0
Leon Goretzka,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,618,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,11,0,0,0,0,0,3,0,5084,0,0,0,0,0.0,0,2608,3449,841,60,False,0
Fraser Forster,GK,Bournemouth,0.0,0,0,0,0,0,0.0,0,58,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,17,0,0,0,0,0,3,0,371559,0,0,2,2,0.0,0,17023,38348,21325,40,False,0
Konstantinos Tzolakis,GK,Hull City,6.8,0,0,25,1,0,0.0,0,572,0.00,0.00,0.00,1.93,25,0,0,1.2,11.6,2026-09-05T16:30:00Z,90,False,2,0,0,0,10,0,3,1,857252,1,0,0,0,0.0,6,306909,367782,60873,46,True,0
Destiny Udogie,DEF,Spurs,1.4,0,0,16,1,3,1.3,3,506,0.02,0.02,0.00,0.49,28,0,0,0.8,4.6,2026-09-05T14:00:00Z,60,False,18,0,0,0,1,0,3,0,43060,1,0,0,0,2.0,5,-5660,1127,6787,45,False,1
Youri Tielemans,MID,Man Utd,2.0,0,0,17,0,2,18.9,7,43,0.06,0.11,0.05,1.01,30,2,0,4.7,18.6,2026-09-06T13:00:00Z,90,False,9,0,0,0,5,0,3,0,201931,1,0,2,2,9.0,2,-38742,12766,51508,59,False,0
