name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Will Dennis,GK,Bournemouth,0.0,0,0,0,0,0,0.0,0,59,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,14,0,0,0,0,0,5,0,13258,0,0,1,0,0.0,0,-1059,0,1059,40,True,0
Jack Rudoni,MID,Coventry City,3.0,0,0,16,1,4,0.0,13,183,0.20,0.29,0.09,0.85,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,73,False,18,0,0,0,8,0,5,0,10665,1,1,1,0,0.0,5,-1195,549,1744,49,False,0
James Rowswell,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,510,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,9834,0,0,3,2,0.0,0,-78,672,750,40,True,0
Mark Travers,GK,Everton,0.0,0,0,0,0,0,0.0,0,227,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,12,0,0,0,0,0,5,0,4152,0,0,0,1,0.0,0,114,576,462,50,True,0
Mitoma Kaoru,MID,Brighton,0.0,0,0,0,0,0,0.0,0,121,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,1,0,0,0,0,0,5,0,3148,0,0,0,3,0.0,0,-229,63,292,59,True,0
Matty Cash,DEF,Aston Villa,1.2,0,0,-7,0,3,0.0,3,32,0.00,0.00,0.00,0.92,48,2,0,0.0,0.0,2026-09-19T11:30:00Z,45,False,19,0,0,0,0,0,5,0,542880,0,0,3,2,0.0,-1,-105428,5264,110692,44,False,1
George Shepherd,MID,Coventry City,0.0,0,0,0,0,0,0.0,0,189,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,30329,0,0,1,0,0.0,0,-251,2708,2959,44,False,0
Rio Ngumoha,MID,Liverpool,0.8,0,0,0,0,0,0.0,0,369,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,3,0,0,0,0,0,5,0,52264,0,0,1,0,0.0,0,-9591,1736,11327,58,False,0
Rio Cardines,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,220,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,13,0,0,0,0,0,5,0,132,0,0,0,0,0.0,0,-8,0,8,45,False,0
Bryan Mbeumo,MID,Man Utd,5.0,0,0,23,0,2,0.0,4,427,0.25,0.52,0.27,1.62,50,1,0,0.0,0.0,2026-09-20T15:30:00Z,90,False,10,0,0,0,1,0,5,0,2322581,1,1,1,1,0.0,2,-206528,95476,302004,79,False,0
Diogo Dalot Teixeira,DEF,Man Utd,1.6,0,0,11,0,1,0.0,2,417,0.05,0.11,0.06,1.62,50,1,0,0.0,0.0,2026-09-20T15:30:00Z,90,False,10,0,0,0,7,0,5,0,180890,1,1,1,1,0.0,2,-16480,3696,20176,49,False,0
Rico Henry,DEF,Brentford,0.2,0,0,0,0,0,0.0,0,89,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,6,0,0,0,0,0,5,0,20442,0,0,0,3,0.0,0,-1238,410,1648,44,True,0
Granit Xhaka,MID,Sunderland,4.2,0,0,25,0,3,0.0,8,544,0.38,0.38,0.00,2.82,45,5,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,15,0,0,0,2,0,5,0,405611,1,3,3,5,0.0,2,-45393,13122,58515,55,False,0
Dilane Bakwa,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,485,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,7,0,0,0,0,0,5,0,579,0,0,1,0,0.0,0,-60,0,60,55,True,0
Michael Keane,DEF,Everton,0.0,0,0,0,0,0,0.0,0,231,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,12,0,0,0,0,0,5,0,83228,0,0,0,1,0.0,0,-10126,2083,12209,48,True,0
Brooke Norton-Cuffy,DEF,Hull City,0.3,0,0,0,0,0,0.0,0,638,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,29384,0,0,1,2,0.0,0,1437,5014,3577,40,False,0
Dário Luís Essugo,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,163,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,4,0,0,0,0,0,5,0,10348,0,0,0,3,0.0,0,-2058,0,2058,45,False,0
Marcelino Núñez,MID,Ipswich Town,1.2,0,0,0,0,0,0.0,0,309,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,9,0,0,0,0,0,5,0,11613,0,0,0,1,0.0,0,-1430,337,1767,49,False,0
Floyd Samba,MID,Man City,0.0,0,0,0,0,0,0.0,0,653,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,3973,0,0,3,5,0.0,0,-124,751,875,45,True,0
Johan Manzambi,MID,Aston Villa,2.8,1,2,45,1,2,0.0,7,53,0.16,0.60,0.44,0.68,48,0,1,0.0,0.0,2026-09-19T11:30:00Z,71,False,19,0,0,0,4,0,5,0,14639,1,1,3,2,0.0,13,853,1843,990,59,False,0
John McGinn,MID,Aston Villa,3.4,1,0,19,1,2,0.0,6,45,0.04,0.04,0.00,0.78,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,83,False,19,0,0,0,4,0,5,0,240695,1,0,3,2,0.0,6,-5772,18814,24586,54,False,0
Harvey Barnes,MID,Newcastle,5.6,2,1,34,0,4,0.0,9,453,0.11,0.22,0.11,1.59,46,1,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,11,0,0,0,5,0,5,0,496155,1,0,1,2,0.0,9,179416,220394,40978,60,True,0
Kayne van Oevelen,GK,Ipswich Town,0.0,0,0,0,0,0,0.0,0,554,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,9,0,0,0,0,0,5,0,1878,0,0,0,1,0.0,0,-237,0,237,45,False,0
Mason Miley,MID,Newcastle,0.0,0,0,0,0,0,0.0,0,659,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,11,0,0,0,0,0,5,0,4509,0,0,1,2,0.0,0,2836,3438,602,45,True,0
Cole Palmer,MID,Chelsea,5.6,0,0,21,0,1,0.0,6,154,0.18,0.31,0.13,2.65,41,3,0,0.0,0.0,2026-09-18T19:00:00Z,90,False,4,0,0,0,2,0,5,0,2932358,1,3,0,3,0.0,2,25953,192540,166587,97,False,0
Braiden Graham,MID,Everton,0.0,0,0,0,0,0,0.0,0,654,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,12,0,0,0,0,0,5,0,11586,0,0,0,1,0.0,0,-659,1585,2244,45,True,0
Nico O'Reilly,DEF,Man City,1.2,0,0,3,0,1,0.0,2,387,0.00,0.78,0.78,0.39,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,5,False,20,0,0,0,1,0,5,0,1243931,0,1,3,5,0.0,1,-178243,12818,191061,64,True,0
Aurèle Amenda,DEF,Coventry City,0.2,0,0,0,0,0,0.0,0,182,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,71956,0,0,1,0,0.0,0,-7286,1397,8683,40,False,0
Ben Wilson,GK,Coventry City,0.0,0,0,0,0,0,0.0,0,172,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,39278,0,0,1,0,0.0,0,-1300,436,1736,44,False,0
Anis Mehmeti,MID,Ipswich Town,0.0,0,0,0,0,0,0.0,0,324,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,9,0,0,0,0,0,5,0,3505,0,0,0,1,0.0,0,-262,80,342,49,False,0
Sebastiaan Bornauw,DEF,Leeds,0.0,0,0,0,0,0,0.0,0,333,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,8,0,0,0,0,0,5,0,219,0,0,0,0,0.0,0,-22,0,22,45,True,0
Josh Eccles,MID,Coventry City,0.0,0,0,0,0,0,0.0,0,187,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,1002,0,0,1,0,0.0,0,-314,17,331,49,False,0
Marcos Senesi Barón,DEF,Spurs,0.6,0,0,0,0,0,0.0,0,498,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,403044,0,0,3,2,0.0,0,-70189,2509,72698,58,True,0
Estêvão Almeida de Oliveira Gonçalves,MID,Chelsea,0.8,0,0,3,0,0,0.0,0,157,0.00,0.00,0.00,0.43,41,1,0,0.0,0.0,2026-09-18T19:00:00Z,3,False,4,0,0,0,0,0,5,0,74742,0,0,0,3,0.0,1,-7152,2997,10149,63,False,0
Cody Drameh,DEF,Hull City,0.0,0,0,0,0,0,0.0,0,281,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,4645,0,0,1,2,0.0,0,-664,0,664,40,False,0
Antoni Milambo,MID,Brentford,0.0,0,0,0,0,0,0.0,0,99,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,6,0,0,0,0,0,5,0,193,0,0,0,3,0.0,0,-13,20,33,50,True,0
Hayden Hackney,MID,Everton,2.0,0,0,3,0,0,0.0,0,247,0.00,0.00,0.00,0.16,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,1,False,12,0,0,0,0,0,5,0,20687,0,0,0,1,0.0,1,-1236,726,1962,55,True,0
Zadok Yohanna,MID,Brighton,0.0,0,0,0,0,0,0.0,0,135,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,1,0,0,0,0,0,5,0,3954,0,0,0,3,0.0,0,-1161,35,1196,49,True,0
Jonah Kusi-Asare,FWD,Fulham,0.0,0,0,0,0,0,0.0,0,272,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,16,0,0,0,0,0,5,0,610960,0,0,1,1,0.0,0,-40658,30186,70844,45,True,0
Kosta Nedeljkovic,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,39,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,19,0,0,0,0,0,5,0,14409,0,0,3,2,0.0,0,-1273,0,1273,40,False,0
Mikkel Damsgaard,MID,Brentford,3.2,0,0,15,1,2,0.0,10,96,0.28,0.32,0.04,0.70,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,86,False,6,0,0,0,4,0,5,0,45391,1,4,0,3,0.0,3,-6452,1526,7978,54,True,0
Chuba Akpom,FWD,Ipswich Town,1.4,0,0,3,0,0,0.0,0,320,0.00,0.17,0.17,0.16,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,9,False,9,0,0,0,0,0,5,0,132823,0,0,0,1,0.0,1,597,22206,21609,50,False,0
Luke O'Nien,DEF,Sunderland,0.2,0,0,0,0,0,0.0,0,539,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,15,0,0,0,0,0,5,0,258432,0,0,3,5,0.0,0,-23037,2157,25194,40,False,0
Pascal Struijk,DEF,Brighton,1.4,0,0,24,1,5,0.0,6,328,0.00,0.16,0.16,1.48,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,85,False,1,0,0,0,6,0,5,0,18865,1,1,0,3,0.0,5,-1949,571,2520,49,True,1
Lewis Miley,MID,Newcastle,2.4,0,0,19,0,7,0.0,16,459,0.04,0.04,0.00,1.59,46,1,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,11,0,0,0,5,0,5,0,8479,1,4,1,2,0.0,4,-101,1217,1318,55,True,0
Marco Bizot,GK,Aston Villa,0.0,0,0,0,0,0,0.0,0,29,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,19,0,0,0,0,0,5,0,13259,0,0,3,2,0.0,0,-1076,416,1492,45,False,0
Benjamin Lecomte,GK,Fulham,0.0,0,0,0,0,0,0.0,0,251,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,16,0,0,0,0,0,5,0,123460,0,0,1,1,0.0,0,-651,3635,4286,40,True,0
Mateo Kovačić,MID,Man City,0.4,0,0,0,0,0,0.0,0,406,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,8157,0,0,3,5,0.0,0,-731,241,972,54,True,0
Christian Nørgaard,MID,Everton,0.0,0,0,0,0,0,0.0,0,21,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,12,0,0,0,0,0,5,0,4666,0,0,0,1,0.0,0,-737,46,783,49,True,0
Harrison Reed,MID,Fulham,0.0,0,0,0,0,0,0.0,0,270,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,16,0,0,0,0,0,5,0,130240,0,0,1,1,0.0,0,-430,16215,16645,44,True,0
Xavi Simons,MID,Spurs,0.0,0,0,0,0,0,0.0,0,513,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,1301,0,0,3,2,0.0,0,-71,51,122,59,True,0
Hugo Larsson,MID,Fulham,1.0,0,0,3,0,2,0.0,4,635,0.00,0.00,0.00,0.42,50,1,0,0.0,0.0,2026-09-20T15:30:00Z,13,False,16,0,0,0,2,0,5,0,760,0,0,1,1,0.0,1,66,191,125,50,True,0
Matt Grimes,MID,Coventry City,2.2,0,0,17,1,4,0.0,10,184,0.06,0.08,0.02,1.10,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,90,False,18,0,0,0,3,0,5,0,13370,1,3,1,0,0.0,3,-1624,594,2218,49,False,0
Jack Fletcher,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,434,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,10,0,0,0,0,0,5,0,1151,0,0,1,1,0.0,0,-71,54,125,49,False,0
Malick Fofana,MID,Sunderland,1.0,0,0,6,0,0,0.0,3,646,0.01,0.40,0.39,2.07,45,1,0,0.0,0.0,2026-09-20T13:00:00Z,30,False,15,0,0,0,2,0,5,0,3082,0,1,3,5,0.0,1,-160,472,632,55,False,0
Alejandro Garnacho Ferreyra,MID,Aston Villa,0.6,0,0,0,0,0,0.0,0,160,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,19,0,0,0,0,0,5,0,35129,0,0,3,2,0.0,0,-6202,839,7041,58,False,0
Claudio Echeverri,MID,Man City,0.0,0,0,0,0,0,0.0,0,407,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,955,0,0,3,5,0.0,0,-136,0,136,49,True,0
Habib Diarra,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,543,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,15,0,0,0,0,0,5,0,2684,0,0,3,5,0.0,0,-660,12,672,54,False,0
Trai Hume,DEF,Sunderland,2.0,0,0,-2,0,0,0.0,1,534,0.01,0.11,0.10,1.48,45,1,0,0.0,0.0,2026-09-20T13:00:00Z,11,False,15,0,0,0,0,0,5,0,317533,0,1,3,5,0.0,1,-88631,1810,90441,44,False,0
Ibrahim Osman,MID,Brighton,0.6,0,0,0,0,0,0.0,0,600,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,1,0,0,0,0,0,5,0,1757,0,0,0,3,0.0,0,-93,148,241,50,True,0
João Victor de Souza Menezes,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,511,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,18271,0,0,3,2,0.0,0,-2391,0,2391,40,True,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0,0.0,0,111,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,1,0,0,0,0,0,5,0,463243,0,0,0,3,0.0,0,-988,20424,21412,40,True,0
Semi Ajayi,DEF,Hull City,5.4,0,0,5,0,2,0.0,4,279,0.01,0.02,0.01,1.44,46,2,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,17,0,0,0,5,0,5,0,1547412,1,2,1,2,0.0,1,162949,250066,87117,42,False,0
Phil Foden,MID,Man City,0.0,0,0,0,0,0,0.0,0,398,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,209654,0,0,3,5,0.0,0,-204579,2056,206635,69,True,0
Liam Kitching,DEF,Coventry City,0.0,0,0,0,0,0,0.0,0,174,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,38582,0,0,1,0,0.0,0,-5337,0,5337,40,False,0
Jake Bidwell,DEF,Coventry City,0.0,0,0,0,0,0,0.0,0,178,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,8565,0,0,1,0,0.0,0,-211,493,704,40,False,0
Christantus Uche,FWD,Crystal Palace,0.0,0,0,0,0,0,0.0,0,225,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,13,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0,50,False,0
Brandon Thomas-Asante,FWD,Coventry City,1.8,0,0,16,1,6,0.0,16,194,0.01,0.13,0.13,1.10,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,90,False,18,0,0,0,7,0,5,0,81447,1,3,1,0,0.0,4,-4476,8488,12964,50,False,0
Jenson Seelt,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,537,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,15,0,0,0,0,0,5,0,566,0,0,3,5,0.0,0,-55,0,55,45,False,0
Ferdi Kadıoğlu,DEF,Brighton,2.6,0,0,18,1,3,0.0,3,113,0.02,0.06,0.04,0.89,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,75,False,1,0,0,0,3,0,5,0,170937,1,0,0,3,0.0,5,-13983,4277,18260,44,True,1
Amine Adli,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,77,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,14,0,0,0,0,0,5,0,1387,0,0,1,0,0.0,0,-184,25,209,49,True,0
Lewis Dunk,DEF,Brighton,4.4,0,0,0,0,0,0.0,0,116,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,1,0,0,0,0,0,5,0,165566,0,0,0,3,0.0,0,16492,28113,11621,45,True,0
James Garner,MID,Everton,2.2,0,0,14,1,4,0.0,9,239,0.04,0.20,0.16,1.44,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,12,0,0,0,5,0,5,0,25087,1,0,0,1,0.0,3,9028,12252,3224,60,True,0
Joel Latibeaudiere,DEF,Coventry City,0.2,0,0,3,0,2,0.0,2,179,0.00,0.00,0.00,0.02,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,1,False,18,0,0,0,0,0,5,0,3922,0,0,1,0,0.0,1,-170,155,325,40,False,0
Joe Willock,MID,Newcastle,4.4,0,3,38,0,1,0.0,6,460,0.04,0.21,0.17,1.46,46,1,1,0.0,0.0,2026-09-19T14:00:00Z,86,False,11,0,0,0,4,0,5,0,51669,1,1,1,2,0.0,10,-1121,7299,8420,50,True,0
Tyrick Mitchell,DEF,Crystal Palace,4.8,0,1,30,1,3,0.0,8,204,0.02,0.02,0.00,1.31,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,13,0,0,0,8,0,5,0,647215,1,5,0,0,0.0,7,-51939,21781,73720,45,False,0
Bobby Thomas,DEF,Coventry City,5.2,0,1,37,1,12,0.0,13,173,0.04,0.10,0.06,1.10,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,90,False,18,0,0,0,3,0,5,0,932075,1,1,1,0,0.0,9,-45227,30974,76201,40,False,0
Justin Kluivert,MID,Bournemouth,3.0,0,0,0,0,0,0.0,0,70,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,14,0,0,0,0,0,5,0,110738,0,0,1,0,0.0,0,3462,14541,11079,60,True,0
Lucas Digne,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,30,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,19,0,0,0,0,0,5,0,5450,0,0,3,2,0.0,0,-431,0,431,45,False,0
Luka Lynch,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,607,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,19,0,0,0,0,0,5,0,7636,0,0,3,2,0.0,0,-1367,0,1367,45,False,0
Jacob Greaves,DEF,Ipswich Town,0.6,0,0,0,0,0,0.0,0,306,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,9,0,0,0,0,0,5,0,121588,0,0,0,1,0.0,0,-6269,1426,7695,40,False,0
Jack Hinshelwood,MID,Brighton,0.0,0,0,0,0,0,0.0,0,123,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,1,0,0,0,0,0,5,0,66553,0,0,0,3,0.0,0,-26541,128,26669,59,True,0
César Palacios,MID,Fulham,2.4,0,0,5,0,1,0.0,4,570,0.00,0.00,0.00,0.49,50,1,0,0.0,0.0,2026-09-20T15:30:00Z,19,False,16,0,0,0,2,0,5,0,18361,0,1,1,1,0.0,1,-456,1918,2374,54,True,0
Chemsdine Talbi,MID,Sunderland,0.2,0,0,0,0,0,0.0,0,549,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,15,0,0,0,0,0,5,0,14043,0,0,3,5,0.0,0,-1389,308,1697,53,False,0
Marco Palestra,DEF,Chelsea,0.0,0,0,0,0,0,0.0,0,152,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,4,0,0,0,0,0,5,0,68735,0,0,0,3,0.0,0,-20665,260,20925,53,False,0
Conor Gallagher,MID,Spurs,1.8,0,0,24,0,0,0.0,4,519,0.00,0.35,0.35,0.07,48,0,1,0.0,0.0,2026-09-19T11:30:00Z,6,False,2,0,0,0,1,0,5,0,19752,0,3,3,2,0.0,6,-1786,812,2598,53,True,0
Nehemiah Oriola,MID,Brighton,0.0,0,0,0,0,0,0.0,0,134,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,1,0,0,0,0,0,5,0,26306,0,0,0,3,0.0,0,-2152,890,3042,45,True,0
Callum Olusesi,MID,Spurs,0.0,0,0,0,0,0,0.0,0,524,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,117471,0,0,3,2,0.0,0,17246,32226,14980,44,True,0
Sandro Tonali,MID,Spurs,2.8,0,0,18,0,1,0.0,11,455,0.21,0.27,0.06,1.10,48,3,0,0.0,0.0,2026-09-19T11:30:00Z,83,False,2,0,0,0,4,0,5,0,210274,1,6,3,2,0.0,2,-56370,4540,60910,54,True,0
Rico Lewis,DEF,Man City,0.2,0,0,0,0,0,0.0,0,395,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,21617,0,0,3,5,0.0,0,-1584,1147,2731,44,True,0
Ben Chilwell,DEF,Crystal Palace,2.7,0,0,0,0,0,0.0,0,643,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,13,0,0,0,0,0,5,0,50011,0,0,0,0,0.0,0,-6188,3269,9457,45,False,0
Jan Paul van Hecke,DEF,Spurs,4.8,0,0,17,0,6,0.0,9,112,0.30,0.65,0.35,1.16,48,3,1,0.0,0.0,2026-09-19T11:30:00Z,90,False,2,0,0,0,4,0,5,0,721559,1,3,3,2,0.0,6,-3149,40803,43952,49,True,1
Alfie Cresswell,MID,Leeds,0.0,0,0,0,0,0,0.0,0,604,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,8,0,0,0,0,0,5,0,14890,0,0,0,0,0.0,0,-571,1362,1933,45,True,0
Jeremie Frimpong,DEF,Liverpool,0.4,0,0,0,0,0,0.0,0,357,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,3,0,0,0,0,0,5,0,198877,0,0,1,0,0.0,0,-39805,3000,42805,53,False,0
Josh Acheampong,DEF,Chelsea,1.0,0,0,-4,0,0,0.0,1,151,0.01,0.01,0.00,1.20,41,2,0,0.0,0.0,2026-09-18T19:00:00Z,19,False,4,0,0,0,0,0,5,0,38029,0,1,0,3,0.0,0,-4505,1529,6034,45,False,0
Evann Guessand,MID,Crystal Palace,0.4,0,0,0,0,0,0.0,0,42,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,13,0,0,0,0,0,5,0,4188,0,0,0,0,0.0,0,-483,319,802,54,False,0
Jules Ahoka,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,613,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,15,0,0,0,0,0,5,0,26173,0,0,3,5,0.0,0,-1414,2205,3619,45,False,0
Pascal Groß,MID,Brighton,9.4,1,3,47,1,3,0.0,5,124,0.25,0.36,0.11,1.63,42,0,1,0.0,0.0,2026-09-19T14:00:00Z,90,False,1,0,0,0,1,0,5,0,2264407,1,1,0,3,0.0,14,499051,604409,105358,57,True,0
Ryan McAidoo,MID,Man City,0.5,0,0,0,0,0,0.0,0,621,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,11797,0,0,3,5,0.0,0,-967,905,1872,45,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,0.2,0,0,0,0,0,0.0,0,482,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,7,0,0,0,0,0,5,0,16903,0,0,1,0,0.0,0,-730,1902,2632,58,True,0
